Entity,Code,Day,people_vaccinated
Minnesota,,2021-02-16,669293
Minnesota,,2021-02-17,681366
Minnesota,,2021-02-18,696510
Minnesota,,2021-02-19,754315
Minnesota,,2021-02-20,772141
Minnesota,,2021-02-21,788468
Minnesota,,2021-02-22,794373
Minnesota,,2021-02-23,805885
Minnesota,,2021-02-24,816072
Minnesota,,2021-02-25,830072
Minnesota,,2021-02-26,852799
Minnesota,,2021-02-27,888433
Minnesota,,2021-02-28,941537
Minnesota,,2021-03-01,963223
Minnesota,,2021-03-02,971142
Minnesota,,2021-03-03,993146
Minnesota,,2021-03-04,1013705
Minnesota,,2021-03-05,1043647
Minnesota,,2021-03-06,1086169
Minnesota,,2021-03-07,1123285
Minnesota,,2021-03-08,1151692
Minnesota,,2021-03-09,1167407
Minnesota,,2021-03-10,1185323
Minnesota,,2021-03-11,1213677
Minnesota,,2021-03-12,1249489
Minnesota,,2021-03-13,1330070
Minnesota,,2021-03-14,1330645
Minnesota,,2021-03-15,1353203
Minnesota,,2021-03-16,1358707
Minnesota,,2021-03-17,1379321
Minnesota,,2021-03-18,1399649
Minnesota,,2021-03-19,1436197
Minnesota,,2021-03-20,1471972
Minnesota,,2021-03-21,1511191
Minnesota,,2021-03-22,1534133
Minnesota,,2021-03-23,1542418
Minnesota,,2021-03-24,1560304
Minnesota,,2021-03-25,1582691
Minnesota,,2021-03-26,1620242
Minnesota,,2021-03-27,1668646
Minnesota,,2021-03-28,1703543
Minnesota,,2021-03-29,1722919
Minnesota,,2021-03-30,1753301
Minnesota,,2021-03-31,1774794
Minnesota,,2021-04-01,1800657
Minnesota,,2021-04-02,1839310
Minnesota,,2021-04-03,1891156
Minnesota,,2021-04-04,1931620
Mississippi,,2021-01-12,45733
Mississippi,,2021-01-13,51588
Mississippi,,2021-01-14,64654
Mississippi,,2021-01-15,75885
Mississippi,,2021-01-19,103946
Mississippi,,2021-01-20,112525
Mississippi,,2021-01-21,124931
Mississippi,,2021-01-22,136902
Mississippi,,2021-01-23,136902
Mississippi,,2021-01-24,161507
Mississippi,,2021-01-25,164715
Mississippi,,2021-01-26,165668
Mississippi,,2021-01-27,172522
Mississippi,,2021-01-28,181550
Mississippi,,2021-01-29,191145
Mississippi,,2021-01-30,199419
Mississippi,,2021-01-31,211689
Mississippi,,2021-02-01,213525
Mississippi,,2021-02-02,214460
Mississippi,,2021-02-03,222860
Mississippi,,2021-02-04,222860
Mississippi,,2021-02-05,238039
Mississippi,,2021-02-06,252569
Mississippi,,2021-02-07,264586
Mississippi,,2021-02-08,267797
Mississippi,,2021-02-09,268534
Mississippi,,2021-02-10,277287
Mississippi,,2021-02-11,286055
Mississippi,,2021-02-12,296066
Mississippi,,2021-02-13,303627
Mississippi,,2021-02-14,312244
Mississippi,,2021-02-16,318006
Mississippi,,2021-02-17,318006
Mississippi,,2021-02-18,318006
Mississippi,,2021-02-19,341669
Mississippi,,2021-02-20,345108
Mississippi,,2021-02-21,349797
Mississippi,,2021-02-22,356924
Mississippi,,2021-02-23,360349
Mississippi,,2021-02-24,368736
Mississippi,,2021-02-25,369045
Mississippi,,2021-02-26,387299
Mississippi,,2021-02-27,401141
Mississippi,,2021-02-28,413930
Mississippi,,2021-03-01,422306
Mississippi,,2021-03-02,427476
Mississippi,,2021-03-03,438143
Mississippi,,2021-03-04,448882
Mississippi,,2021-03-05,463252
Mississippi,,2021-03-06,480626
Mississippi,,2021-03-07,498585
Mississippi,,2021-03-08,506410
Mississippi,,2021-03-09,509358
Mississippi,,2021-03-10,523070
Mississippi,,2021-03-11,538774
Mississippi,,2021-03-12,539704
Mississippi,,2021-03-13,589064
Mississippi,,2021-03-14,589211
Mississippi,,2021-03-15,593525
Mississippi,,2021-03-16,595233
Mississippi,,2021-03-17,604746
Mississippi,,2021-03-18,617430
Mississippi,,2021-03-19,623350
Mississippi,,2021-03-20,637529
Mississippi,,2021-03-21,652213
Mississippi,,2021-03-22,655574
Mississippi,,2021-03-23,656843
Mississippi,,2021-03-24,666971
Mississippi,,2021-03-25,679635
Mississippi,,2021-03-26,680180
Mississippi,,2021-03-27,703555
Mississippi,,2021-03-28,704342
Mississippi,,2021-03-29,722545
Mississippi,,2021-03-30,724564
Mississippi,,2021-03-31,734671
Mississippi,,2021-04-01,735846
Mississippi,,2021-04-02,748540
Mississippi,,2021-04-03,760076
Mississippi,,2021-04-04,770946
Missouri,,2021-01-12,107939
Missouri,,2021-01-13,107939
Missouri,,2021-01-14,145521
Missouri,,2021-01-15,153664
Missouri,,2021-01-19,189793
Missouri,,2021-01-20,193867
Missouri,,2021-01-21,205217
Missouri,,2021-01-22,217597
Missouri,,2021-01-23,221849
Missouri,,2021-01-24,242937
Missouri,,2021-01-25,258298
Missouri,,2021-01-26,262230
Missouri,,2021-01-27,276990
Missouri,,2021-01-28,294872
Missouri,,2021-01-29,313161
Missouri,,2021-01-30,313161
Missouri,,2021-01-31,340708
Missouri,,2021-02-01,355387
Missouri,,2021-02-02,358762
Missouri,,2021-02-03,371382
Missouri,,2021-02-04,388692
Missouri,,2021-02-05,412990
Missouri,,2021-02-06,448830
Missouri,,2021-02-07,477412
Missouri,,2021-02-08,490686
Missouri,,2021-02-09,492766
Missouri,,2021-02-10,507801
Missouri,,2021-02-11,524638
Missouri,,2021-02-12,537256
Missouri,,2021-02-13,592128
Missouri,,2021-02-14,613292
Missouri,,2021-02-16,630838
Missouri,,2021-02-17,637707
Missouri,,2021-02-18,646707
Missouri,,2021-02-19,708969
Missouri,,2021-02-20,723937
Missouri,,2021-02-21,736999
Missouri,,2021-02-22,717772
Missouri,,2021-02-23,720372
Missouri,,2021-02-24,732498
Missouri,,2021-02-25,744895
Missouri,,2021-02-26,774707
Missouri,,2021-02-27,805542
Missouri,,2021-02-28,807368
Missouri,,2021-03-01,865315
Missouri,,2021-03-02,872317
Missouri,,2021-03-03,893880
Missouri,,2021-03-04,917676
Missouri,,2021-03-05,945451
Missouri,,2021-03-06,976273
Missouri,,2021-03-07,1007667
Missouri,,2021-03-08,1027201
Missouri,,2021-03-09,1038458
Missouri,,2021-03-10,1060792
Missouri,,2021-03-11,1085613
Missouri,,2021-03-12,1110044
Missouri,,2021-03-13,1186989
Missouri,,2021-03-14,1188641
Missouri,,2021-03-15,1205497
Missouri,,2021-03-16,1212720
Missouri,,2021-03-17,1235858
Missouri,,2021-03-18,1268923
Missouri,,2021-03-19,1297290
Missouri,,2021-03-20,1334902
Missouri,,2021-03-21,1371336
Missouri,,2021-03-22,1387811
Missouri,,2021-03-23,1398975
Missouri,,2021-03-24,1423166
Missouri,,2021-03-25,1452035
Missouri,,2021-03-26,1472899
Missouri,,2021-03-27,1501509
Missouri,,2021-03-28,1529606
Missouri,,2021-03-29,1544780
Missouri,,2021-03-30,1550103
Missouri,,2021-03-31,1568169
Missouri,,2021-04-01,1591306
Missouri,,2021-04-02,1645775
Missouri,,2021-04-03,1694322
Missouri,,2021-04-04,1724937
Montana,,2021-01-12,30887
Montana,,2021-01-13,31886
Montana,,2021-01-14,39103
Montana,,2021-01-15,41160
Montana,,2021-01-19,47209
Montana,,2021-01-20,48086
Montana,,2021-01-21,50413
Montana,,2021-01-22,54453
Montana,,2021-01-23,59289
Montana,,2021-01-24,62498
Montana,,2021-01-25,63224
Montana,,2021-01-26,63481
Montana,,2021-01-27,65746
Montana,,2021-01-28,68032
Montana,,2021-01-29,71534
Montana,,2021-01-30,75432
Montana,,2021-01-31,79584
Montana,,2021-02-01,80627
Montana,,2021-02-02,81420
Montana,,2021-02-03,83875
Montana,,2021-02-04,87042
Montana,,2021-02-05,91611
Montana,,2021-02-06,96394
Montana,,2021-02-07,101262
Montana,,2021-02-08,102365
Montana,,2021-02-09,102903
Montana,,2021-02-10,106038
Montana,,2021-02-11,109266
Montana,,2021-02-12,115415
Montana,,2021-02-13,122026
Montana,,2021-02-14,127657
Montana,,2021-02-16,130926
Montana,,2021-02-17,132847
Montana,,2021-02-18,136359
Montana,,2021-02-19,157930
Montana,,2021-02-20,161546
Montana,,2021-02-21,165472
Montana,,2021-02-22,168580
Montana,,2021-02-23,169958
Montana,,2021-02-24,171428
Montana,,2021-02-25,174160
Montana,,2021-02-26,179212
Montana,,2021-02-27,183889
Montana,,2021-02-28,188782
Montana,,2021-03-01,191091
Montana,,2021-03-02,191691
Montana,,2021-03-03,194837
Montana,,2021-03-04,199610
Montana,,2021-03-05,205372
Montana,,2021-03-06,210773
Montana,,2021-03-07,217186
Montana,,2021-03-08,219236
Montana,,2021-03-09,220672
Montana,,2021-03-10,224812
Montana,,2021-03-11,230731
Montana,,2021-03-12,237009
Montana,,2021-03-13,243698
Montana,,2021-03-14,251203
Montana,,2021-03-15,252446
Montana,,2021-03-16,254359
Montana,,2021-03-17,257975
Montana,,2021-03-18,263148
Montana,,2021-03-19,269085
Montana,,2021-03-20,275589
Montana,,2021-03-21,282065
Montana,,2021-03-22,284626
Montana,,2021-03-23,284822
Montana,,2021-03-24,290203
Montana,,2021-03-25,296319
Montana,,2021-03-26,303060
Montana,,2021-03-27,310443
Montana,,2021-03-28,316057
Montana,,2021-03-29,317475
Montana,,2021-03-30,318968
Montana,,2021-03-31,327448
Montana,,2021-04-01,333966
Montana,,2021-04-02,340388
Montana,,2021-04-03,346534
Montana,,2021-04-04,352924
Nebraska,,2021-01-12,65924
Nebraska,,2021-01-13,69113
Nebraska,,2021-01-14,72079
Nebraska,,2021-01-15,77734
Nebraska,,2021-01-19,89054
Nebraska,,2021-01-20,91040
Nebraska,,2021-01-21,94850
Nebraska,,2021-01-22,99571
Nebraska,,2021-01-23,103620
Nebraska,,2021-01-24,109860
Nebraska,,2021-01-25,110672
Nebraska,,2021-01-26,111248
Nebraska,,2021-01-27,114154
Nebraska,,2021-01-28,116769
Nebraska,,2021-01-29,120121
Nebraska,,2021-01-30,125263
Nebraska,,2021-01-31,133002
Nebraska,,2021-02-01,134193
Nebraska,,2021-02-02,134877
Nebraska,,2021-02-03,138354
Nebraska,,2021-02-04,141657
Nebraska,,2021-02-05,147583
Nebraska,,2021-02-06,157139
Nebraska,,2021-02-07,163479
Nebraska,,2021-02-08,165037
Nebraska,,2021-02-09,165853
Nebraska,,2021-02-10,169053
Nebraska,,2021-02-11,172690
Nebraska,,2021-02-12,179502
Nebraska,,2021-02-13,188607
Nebraska,,2021-02-14,195639
Nebraska,,2021-02-16,198660
Nebraska,,2021-02-17,201138
Nebraska,,2021-02-18,206790
Nebraska,,2021-02-19,235260
Nebraska,,2021-02-20,244045
Nebraska,,2021-02-21,252022
Nebraska,,2021-02-22,257986
Nebraska,,2021-02-23,265602
Nebraska,,2021-02-24,271328
Nebraska,,2021-02-25,281023
Nebraska,,2021-02-26,293300
Nebraska,,2021-02-27,294145
Nebraska,,2021-02-28,309977
Nebraska,,2021-03-01,311102
Nebraska,,2021-03-02,316806
Nebraska,,2021-03-03,323340
Nebraska,,2021-03-04,332116
Nebraska,,2021-03-05,344129
Nebraska,,2021-03-06,344638
Nebraska,,2021-03-07,356090
Nebraska,,2021-03-08,371498
Nebraska,,2021-03-09,387731
Nebraska,,2021-03-10,396661
Nebraska,,2021-03-11,411300
Nebraska,,2021-03-12,421931
Nebraska,,2021-03-13,428913
Nebraska,,2021-03-14,429096
Nebraska,,2021-03-15,444391
Nebraska,,2021-03-16,449836
Nebraska,,2021-03-17,457500
Nebraska,,2021-03-18,467152
Nebraska,,2021-03-19,480168
Nebraska,,2021-03-20,480879
Nebraska,,2021-03-21,497565
Nebraska,,2021-03-22,515361
Nebraska,,2021-03-23,519877
Nebraska,,2021-03-24,529612
Nebraska,,2021-03-25,540911
Nebraska,,2021-03-26,552599
Nebraska,,2021-03-27,553722
Nebraska,,2021-03-28,568784
Nebraska,,2021-03-29,578881
Nebraska,,2021-03-30,585025
Nebraska,,2021-03-31,595579
Nebraska,,2021-04-01,611612
